API/UWI,Well Count,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Survey,Entity ID,EUR Calc Date,EUR Oil (BE),EUR Oil Delta (BE),EUR Oil Delta Percent (BE),EUR Gas (BE),EUR Gas Delta (BE),EUR Gas Delta Percent (BE),Oil RRR (BE),Gas RRR (BE),EUR Oil (Full),EUR Gas (Full),Oil RRR (Full),Operator (Reported),Gas RRR (Full),Last 12 Oil,Last 12 Gas,Last 12 Water,First Inj Date,Last Inj Date,Last Inj Gas  (MCF),Last Inj Water (BBL),Last Inj Other (BBL),Cum Inj Gas (MCF),Cum Inj Water (BBL),Cum Inj Other (BBL),Last Inj Product Types,Inj Product Types,Last Inj Pressure (PSI),EUR Oil Months (BE),EUR Oil Proxy (Y/N),EUR Oil B-Factor (BE),EUR Gas Months (BE),EUR Gas Proxy (Y/N),EUR Gas B-Factor (BE),EUR Oil Months (Full),EUR Oil B-Factor (Full),EUR Gas Months (Full),EUR Gas B-Factor (Full),Other No.,Total MMbbl,Total BCF
42103019940000,1,"BLACKBEARD OPERATING, LLC","WADDELL,W.N.,ETAL",544,CRANE (TX),MCKEE,GAS,INACTIVE,V,6236.0,2008-04-01,2008-04-01,2009-10-01,19.0,21097.0,,451.0,,13.0,257.0,16230.0,3967.0,,,329.0,108.0,CENTRAL BASIN PLATFORM,9743.0,1732.0,7495.0,CENTRAL BASIN PLATFORM,0.0,6.0,33.0,33161.0,198.0,133.0,11121.0,2016-07-01,8555.0,0.0,0.0,,31371.069,46780.0,31.877,0.0,50.6,3343.0,4.0,43.0,1.0,600.0,4.0,4.0,4.0,6160.0,6220.0,0.6,,2008-09-15,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,242283,60.0,,RUNNING W,TX,8,PERMIAN BASIN,21.0,USA,,,31.4281943,1281.0,-102.7032998,B28,,P-440,PSL,124305449,,451.0,,,21097.0,,,,,451.0,21097.0,,"BLACKBEARD OPERATING, LLC",,318.0,9976.0,7675.0,,,,,,,,,,,,,False,,,False,,,,,,4030,0.000451,0.021097
42103024100000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",120,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,4837.0,2008-02-12,2008-02-01,2021-10-01,158.0,426655.0,46.0,138.0,,,1420.0,322498.0,71247.0,,,5031.0,0.0,CENTRAL BASIN PLATFORM,51822.0,8637.0,827.0,CENTRAL BASIN PLATFORM,0.0,73.0,435.0,435484.0,2029.0,,18501.0,2016-07-24,26429.0,35.0,80.0,,,3091700.0,,0.0,0.0,13500.0,2.0,30.0,5.0,2250.0,2.0,14.0,2.0,2503.0,2648.0,0.65,,2008-04-04,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,238249,145.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.52719,1268.0,-102.5965003,B26,,P-440,PSL,124222975,2021-12-21,138.0,0.0,0.0,645564.19,0.0,0.0,0.0,218909.16,138.0,645564.19,0.0,"BLACKBEARD OPERATING, LLC",218909.16,,16859.0,24085.0,,,,,,,,,,,,435.0,True,1.51,435.0,False,1.63,435.0,1.51,435.0,1.63,0,0.000138,0.426655
42103352000000,1,"BLACKBEARD OPERATING, LLC",WADDELL TR A,1926,CRANE (TX),WOLFCAMP,GAS,ACTIVE,V,5950.0,2006-03-07,2006-07-01,2021-10-01,174.0,848891.0,116.0,4678.0,14.0,,3529.0,123303.0,146160.0,,,12057.0,0.0,CENTRAL BASIN PLATFORM,62545.0,10424.0,16544.0,CENTRAL BASIN PLATFORM,0.0,66.0,395.0,394645.0,71.0,,45194.0,2020-09-30,910.0,25.0,60.0,,8531.869,181460.0,117.208,0.0,0.0,12234.0,2.0,1028.0,55.0,2103.0,178.0,13.0,178.0,5582.0,5741.0,1.0,,2006-07-05,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,228249,159.0,,SAND HILLS,TX,8,PERMIAN BASIN,7.0,USA,,,31.4522228,1277.0,-102.6845561,B27,,P-440,PSL,120322238,2021-12-21,4678.0,0.0,0.0,1216455.13,0.0,0.0,0.0,367564.16,4678.0,1360027.88,0.0,"BLACKBEARD OPERATING, LLC",511136.91,4597.0,39221.0,790.0,,,,,,,,,,,,416.0,True,1.51,416.0,False,2.0,416.0,1.51,416.0,1.75,4030,0.004678,0.848891
42103304260000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1025,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,4900.0,2014-12-11,2007-07-01,2021-10-01,161.0,349921.0,26.0,146.0,,,802.0,2677.0,58466.0,,,5402.0,0.0,CENTRAL BASIN PLATFORM,35267.0,5878.0,182.0,CENTRAL BASIN PLATFORM,0.0,15.0,87.0,87387.0,7.0,110.0,10124.0,2010-08-10,87.0,100.0,110.0,,,2396720.0,,0.0,0.0,7377.0,4.0,24.0,133.0,1230.0,4.0,7.0,4.0,2468.0,2550.0,0.66,,2014-12-15,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,228816,82.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.525892,1268.0,-102.6005384,B26,,P-440,PSL,120322237,2021-12-21,146.0,0.0,0.0,473017.13,0.0,0.0,0.0,123096.11,146.0,474650.09,0.0,"BLACKBEARD OPERATING, LLC",124729.1,,9420.0,82.0,,,,,,,,,,,,428.0,True,1.51,428.0,False,2.0,428.0,1.51,428.0,0.89,0,0.000146,0.349921
42103018380000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",370,CRANE (TX),JUDKINS,GAS,INACTIVE,V,6060.0,2007-04-27,2007-05-01,2016-10-01,113.0,326935.0,,5374.0,,1.0,15.0,102159.0,59863.0,,351.0,21780.0,1100.0,CENTRAL BASIN PLATFORM,86127.0,15455.0,28298.0,CENTRAL BASIN PLATFORM,8.0,122.0,685.0,732700.0,15.0,548.0,10575.0,2016-05-01,6455.0,0.0,0.0,85970.0,22482.558,60840.0,44.479,11.6,66.7,22691.0,9.0,351.0,1.0,4012.0,9.0,24.0,9.0,2876.0,3116.0,0.54,30.5,2007-06-22,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",228814,240.0,,SAND HILLS,TX,8,PERMIAN BASIN,24.0,USA,,,31.4879585,1259.0,-102.6914741,B21,,P-440,PSL,120322236,,5374.0,,,326935.0,,,,,5374.0,326935.0,,"BLACKBEARD OPERATING, LLC",,172.0,3867.0,3577.0,,,,,,,,,,,,,False,,,False,,,,,,4030,0.005374,0.326935
42103017600000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",292,CRANE (TX),JUDKINS,GAS,ACTIVE,V,3445.0,2007-02-05,2007-05-01,2021-10-01,164.0,329449.0,31.0,280.0,,,866.0,4511.0,55188.0,,,1860.0,0.0,CENTRAL BASIN PLATFORM,15140.0,2523.0,207.0,CENTRAL BASIN PLATFORM,0.0,10.0,58.0,57800.0,12.0,83.0,15477.0,2007-05-04,213.0,18.0,26.0,,,1176600.0,,0.0,0.0,5448.0,88.0,24.0,100.0,908.0,88.0,5.0,88.0,2766.0,3014.0,0.83,,2016-04-01,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,227386,248.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5076078,1271.0,-102.5879331,B26,,P-440,PSL,119787631,2021-12-21,280.0,0.0,0.0,467302.78,0.0,0.0,0.0,137853.78,280.0,520582.69,0.0,"BLACKBEARD OPERATING, LLC",191133.69,,11440.0,159.0,,,,,,,,,,,,426.0,True,1.51,426.0,False,2.0,426.0,1.51,426.0,0.9,0,0.00028,0.329449
42103305250000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",1036,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3580.0,2003-01-08,2007-05-01,2021-10-01,167.0,400809.0,29.0,,,,871.0,3652.0,66801.0,,,6713.0,0.0,CENTRAL BASIN PLATFORM,41052.0,6842.0,353.0,CENTRAL BASIN PLATFORM,0.0,36.0,217.0,217367.0,9.0,,11862.0,2010-08-23,123.0,100.0,160.0,,,,,0.0,0.0,8514.0,6.0,,,1419.0,6.0,9.0,6.0,2562.0,2658.0,0.69,,2007-03-09,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,227387,96.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5166377,1270.0,-102.5853695,B26,,P-440,PSL,119786482,2021-12-21,0.0,0.0,0.0,560681.75,0.0,0.0,0.0,159872.75,0.0,560681.75,0.0,"BLACKBEARD OPERATING, LLC",159872.75,,10478.0,108.0,,,,,,,,,,,,0.0,False,0.0,426.0,False,1.39,0.0,0.0,426.0,1.39,0,,0.400809
42103023890000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ETAL",97,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,4720.0,2002-01-19,2007-05-01,2021-10-01,165.0,173191.0,11.0,,,,327.0,1879.0,28865.0,,,5052.0,0.0,CENTRAL BASIN PLATFORM,20446.0,3408.0,222.0,CENTRAL BASIN PLATFORM,0.0,22.0,133.0,132533.0,4.0,,5036.0,2008-01-24,55.0,48.0,150.0,,,,,0.0,0.0,5052.0,1.0,,,842.0,1.0,5.0,1.0,2430.0,2516.0,0.67,,2007-03-09,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,227384,86.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5083832,1271.0,-102.587882,B26,,P-440,PSL,119786480,2021-12-21,0.0,0.0,0.0,235994.22,0.0,0.0,0.0,62803.22,0.0,248296.47,0.0,"BLACKBEARD OPERATING, LLC",75105.48,,3897.0,43.0,,,,,,,,,,,,0.0,False,0.0,426.0,False,2.0,0.0,0.0,426.0,1.54,0,,0.173191
42103352870000,1,"BLACKBEARD OPERATING, LLC",WADDELL TR A,1955,CRANE (TX),TUBB,GAS,ACTIVE,V,4885.0,2006-12-01,2006-12-01,2021-10-01,177.0,672401.0,125.0,17646.0,10.0,19.0,6345.0,1319264.0,129713.0,,16.0,11221.0,936.0,CENTRAL BASIN PLATFORM,126465.0,22014.0,234369.0,CENTRAL BASIN PLATFORM,0.0,188.0,1126.0,1125774.0,13597.0,345.0,21390.0,2021-07-31,45837.0,25.0,60.0,,12828.966,38110.0,77.949,0.0,3.0,34899.0,2.0,914.0,173.0,5817.0,2.0,35.0,2.0,4412.0,4769.0,0.92,30.0,2012-11-28,1.0,ENERGY TRANSFER COMPANY,"PLAINS MARKETING, L.P.",226228,357.0,,RUNNING W,TX,8,PERMIAN BASIN,4.0,USA,,,31.4748085,1274.0,-102.688346,B27,,P-440,PSL,119202685,2021-12-21,18193.02,0.0,0.0,1007704.44,0.0,0.0,547.02,335303.44,21840.58,876463.13,4194.58,"BLACKBEARD OPERATING, LLC",204062.11,3549.0,45530.0,97566.0,,,,,,,,,,,,421.0,False,0.1,421.0,False,2.0,421.0,1.35,421.0,1.53,4030,0.017646,0.672401
42103320110000,1,"BLACKBEARD OPERATING, LLC","MCKNIGHT, M. B. ""A""",9,CRANE (TX),"WICHITA-ALBANY, GAS",GAS,ACTIVE,V,6060.0,1989-10-09,2006-06-01,2021-10-01,163.0,231617.0,72.0,48670.0,24.0,833.0,2826.0,163223.0,87273.0,,,4954.0,421.0,CENTRAL BASIN PLATFORM,14256.0,2797.0,1321.0,CENTRAL BASIN PLATFORM,0.0,18.0,108.0,109258.0,6926.0,3555.0,16542.0,2021-03-31,4966.0,1.0,2.0,477860.0,2946.912,4760.0,339.338,2.1,294.8,4954.0,1.0,1476.0,181.0,2113.0,182.0,13.0,182.0,5057.0,5388.0,1.0,35.1,2006-06-12,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",224883,331.0,,SAND HILLS,TX,8,PERMIAN BASIN,10.0,USA,,,31.5375059,1114.0,-102.6503252,B21,,P-440,PSL,117422619,2021-12-21,90488.63,0.0,0.0,383255.38,0.0,0.0,41818.62,151638.38,73021.41,365069.28,24351.41,"BLACKBEARD OPERATING, LLC",133452.27,8872.0,26145.0,49626.0,,,,,,,,,,,,415.0,False,1.75,415.0,False,2.0,415.0,1.99,415.0,1.99,6933,0.04867,0.231617
42103346270000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1554,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,3629.0,1998-04-13,2006-11-01,2021-02-01,163.0,170571.0,11.0,2778.0,,,168.0,2370.0,31207.0,,,1836.0,0.0,CENTRAL BASIN PLATFORM,11081.0,1847.0,119.0,CENTRAL BASIN PLATFORM,0.0,10.0,59.0,59452.0,13.0,2268.0,4676.0,2020-09-30,133.0,42.0,52.0,,17458.746,61400.0,57.278,0.0,0.0,2922.0,6.0,323.0,125.0,487.0,6.0,3.0,6.0,2500.0,2556.0,0.74,,2006-11-15,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,223880,56.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5068031,1270.0,-102.5832017,B26,,P-440,PSL,116311722,,2778.0,,,170571.0,,,,,2778.0,170571.0,,"BLACKBEARD OPERATING, LLC",,303.0,5290.0,222.0,,,,,,,,,,,,,False,,,False,,,,,,2572,0.002778,0.170571
42103024050000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",115,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,4759.0,2014-09-09,2006-10-01,2021-10-01,112.0,214384.0,28.0,3356.0,6.0,246.0,601.0,3691.0,39087.0,,1.0,7815.0,1.0,CENTRAL BASIN PLATFORM,21716.0,3620.0,161.0,CENTRAL BASIN PLATFORM,0.0,16.0,95.0,94733.0,12.0,887.0,13614.0,2008-01-24,278.0,40.0,150.0,,4310.551,63880.0,231.989,0.0,409.3,7815.0,1.0,385.0,176.0,1304.0,1.0,8.0,1.0,2328.0,2456.0,0.66,,2006-10-16,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,222880,128.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5203656,1268.0,-102.600926,B26,,P-440,PSL,116128201,2021-12-21,19399.89,0.0,0.0,274517.59,0.0,0.0,16043.89,60133.58,19399.89,393866.38,16043.89,"BLACKBEARD OPERATING, LLC",179482.39,2341.0,10091.0,205.0,,,,,,,,,,,,419.0,True,1.51,419.0,False,1.82,419.0,1.51,419.0,1.49,0,0.003356,0.214384
42103024360000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",145,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,3515.0,2006-08-25,2006-10-01,2015-01-01,94.0,39489.0,,138.0,,,19.0,983.0,6719.0,,,687.0,0.0,CENTRAL BASIN PLATFORM,4481.0,747.0,111.0,CENTRAL BASIN PLATFORM,0.0,5.0,30.0,29500.0,0.0,,1618.0,2016-07-01,40.0,0.0,0.0,,,286150.0,,0.0,0.0,972.0,3.0,71.0,1.0,162.0,3.0,1.0,3.0,2466.0,2584.0,0.66,,2006-10-19,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,222874,118.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5125902,1270.0,-102.5855159,B26,,P-440,PSL,116128200,,138.0,,,39489.0,,,,,138.0,39489.0,,"BLACKBEARD OPERATING, LLC",,,2048.0,50.0,,,,,,,,,,,,,False,,,False,,,,,,0,0.000138,0.039489
42103321080000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",131,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3210.0,2006-09-14,2006-09-01,2021-10-01,178.0,530547.0,31.0,35.0,,,934.0,5050.0,88459.0,,,3660.0,0.0,CENTRAL BASIN PLATFORM,56291.0,9382.0,164.0,CENTRAL BASIN PLATFORM,0.0,105.0,632.0,631742.0,17.0,,11933.0,2016-07-24,221.0,35.0,70.0,,,15158490.0,,0.0,0.0,19584.0,2.0,20.0,2.0,3264.0,2.0,20.0,2.0,2498.0,2596.0,0.67,,2006-09-25,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,222849,98.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5204875,1268.0,-102.5903137,B26,,P-440,PSL,116128199,2021-12-21,35.0,0.0,0.0,674665.25,0.0,0.0,0.0,144118.27,35.0,675246.13,0.0,"BLACKBEARD OPERATING, LLC",144699.09,,11136.0,207.0,,,,,,,,,,,,418.0,True,1.51,418.0,False,2.0,418.0,1.51,418.0,0.94,0,3.5e-05,0.530547
42103342700000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1453,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,4853.0,2006-09-08,2006-10-01,2021-10-01,178.0,272025.0,29.0,495.0,,,890.0,217397.0,45833.0,,4.0,6484.0,58.0,CENTRAL BASIN PLATFORM,22001.0,3725.0,328.0,CENTRAL BASIN PLATFORM,0.0,28.0,166.0,166300.0,23.0,,10418.0,2020-09-30,231.0,40.0,400.0,,,549550.0,,0.0,0.0,6484.0,1.0,40.0,5.0,1085.0,1.0,7.0,1.0,2326.0,2424.0,0.65,,2006-10-20,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,222836,98.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.511651,1271.0,-102.5956217,B26,,P-440,PSL,116128198,2021-12-21,495.0,0.0,0.0,389998.63,0.0,0.0,0.0,117973.63,495.0,424035.44,0.0,"BLACKBEARD OPERATING, LLC",152010.42,,10577.0,278.0,,,,,,,,,,,,419.0,True,1.51,419.0,False,2.0,419.0,1.51,419.0,1.99,2572,0.000495,0.272025
42103352490000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1953,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3662.0,2006-06-12,2006-08-01,2021-10-01,182.0,490702.0,48.0,133.0,,,1479.0,11530.0,81917.0,,,10067.0,0.0,CENTRAL BASIN PLATFORM,57801.0,9633.0,1321.0,CENTRAL BASIN PLATFORM,0.0,60.0,361.0,361367.0,49.0,,17795.0,2020-09-30,594.0,80.0,250.0,,,3689490.0,,0.0,0.0,10841.0,2.0,28.0,52.0,1807.0,2.0,11.0,2.0,2548.0,2658.0,0.73,,2006-08-21,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,220335,110.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5282504,1268.0,-102.5994718,B26,,P-440,PSL,115486112,2021-12-21,133.0,0.0,0.0,704588.19,0.0,0.0,0.0,213886.2,133.0,704588.19,0.0,"BLACKBEARD OPERATING, LLC",213886.2,,17575.0,586.0,,,,,,,,,,,,417.0,True,1.51,417.0,False,1.77,417.0,1.51,417.0,1.77,3806,0.000133,0.490702
42103018190000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",351,CRANE (TX),JUDKINS,GAS,ACTIVE,V,4725.0,2003-04-06,2006-06-01,2021-10-01,184.0,302137.0,28.0,1011.0,0.0,,888.0,0.0,51367.0,,,3663.0,0.0,CENTRAL BASIN PLATFORM,16897.0,2816.0,0.0,CENTRAL BASIN PLATFORM,0.0,18.0,110.0,109742.0,0.0,65.0,12385.0,2007-04-14,0.0,95.0,100.0,,132077.922,298850.0,7.571,0.0,0.0,3663.0,1.0,37.0,47.0,611.0,1.0,4.0,1.0,2778.0,3136.0,0.8,,2006-06-09,1.0,"DCP OPERATING COMPANY, LP","PLAINS MARKETING, L.P.",220281,358.0,,SAND HILLS,TX,8,PERMIAN BASIN,30.0,USA,,,31.5015749,1273.0,-102.6297517,B26,,P-440,PSL,115486110,2021-12-21,2428.52,0.0,0.0,451097.94,0.0,0.0,1417.52,148960.94,2428.52,451097.94,1417.52,"BLACKBEARD OPERATING, LLC",148960.94,77.0,10170.0,0.0,,,,,,,,,,,,415.0,False,1.27,415.0,False,1.59,415.0,1.27,415.0,1.59,0,0.001011,0.302137
42103330280000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1235,CRANE (TX),WOJCIK-MCELROY,GAS,INACTIVE,V,3400.0,2006-02-03,2006-04-01,2019-04-01,148.0,184496.0,,55.0,,,118.0,5251.0,30804.0,,,4282.0,0.0,CENTRAL BASIN PLATFORM,22752.0,3792.0,386.0,CENTRAL BASIN PLATFORM,0.0,23.0,138.0,137935.0,472.0,,8313.0,2020-02-21,352.0,90.0,100.0,,157558.824,3354470.0,6.347,0.0,0.0,4282.0,1.0,27.0,132.0,714.0,1.0,4.0,1.0,2620.0,2736.0,1.0,1.0,2019-04-11,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,215664,116.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5111388,1270.0,-102.5792131,B26,,P-440,PSL,112433763,,55.0,,,184496.0,,,,,55.0,184496.0,,"BLACKBEARD OPERATING, LLC",,34.0,5357.0,1151.0,,,,,,,,,,,,,False,,,False,,,,,,2572,5.5e-05,0.184496
42103020960000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",647,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3420.0,2006-01-30,2006-03-01,2021-10-01,175.0,189821.0,23.0,,,,703.0,5697.0,31637.0,,,1555.0,0.0,CENTRAL BASIN PLATFORM,14368.0,2395.0,526.0,CENTRAL BASIN PLATFORM,0.0,15.0,91.0,90867.0,24.0,,9487.0,2020-09-30,355.0,35.0,300.0,,,,,0.0,0.0,2726.0,2.0,,,454.0,2.0,3.0,2.0,2342.0,2404.0,0.81,,2006-03-20,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,215643,62.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5146426,1271.0,-102.6012652,B26,,P-440,PSL,112433762,2021-12-21,0.0,0.0,0.0,261667.36,0.0,0.0,0.0,71846.37,0.0,296224.69,0.0,"BLACKBEARD OPERATING, LLC",106403.7,,8445.0,292.0,,,,,,,,,,,,0.0,False,0.0,412.0,False,2.0,0.0,0.0,412.0,1.72,2572,,0.189821
42103018020000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",334,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3435.0,2006-01-30,2006-04-01,2021-10-01,168.0,233754.0,25.0,103.0,,,932.0,4929.0,39062.0,,,4473.0,103.0,CENTRAL BASIN PLATFORM,25806.0,4404.0,203.0,CENTRAL BASIN PLATFORM,2.0,27.0,156.0,164774.0,25.0,,10857.0,2016-02-05,286.0,11.0,150.0,102680.0,,2269460.0,,9.7,0.0,4826.0,2.0,56.0,2.0,851.0,2.0,5.0,2.0,2320.0,2432.0,0.67,,2006-03-02,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,215538,112.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5054685,1271.0,-102.5960382,B26,,P-440,PSL,112433761,2021-12-21,103.0,0.0,0.0,318346.19,0.0,0.0,0.0,84592.18,103.0,389577.84,0.0,"BLACKBEARD OPERATING, LLC",155823.84,,9242.0,244.0,,,,,,,,,,,,413.0,True,1.51,413.0,False,2.0,413.0,1.51,413.0,2.0,0,0.000103,0.233754
42103343440000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1501,CRANE (TX),WOJCIK-MCELROY,GAS,ACTIVE,V,3566.0,2006-01-23,2006-03-01,2021-10-01,176.0,473575.0,26.0,534.0,,,676.0,6318.0,79463.0,,,14646.0,0.0,CENTRAL BASIN PLATFORM,73607.0,12268.0,219.0,CENTRAL BASIN PLATFORM,0.0,80.0,478.0,477600.0,22.0,,10832.0,2020-09-30,264.0,64.0,200.0,,,886840.0,,0.0,0.0,14646.0,1.0,39.0,21.0,2441.0,1.0,15.0,1.0,2512.0,2624.0,1.42,,2006-03-11,1.0,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,215533,112.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5241141,1268.0,-102.5935451,B26,,P-440,PSL,112008584,2021-12-21,534.0,0.0,0.0,582476.63,0.0,0.0,0.0,108901.65,534.0,593139.25,0.0,"BLACKBEARD OPERATING, LLC",119564.27,,9398.0,303.0,,,,,,,,,,,,412.0,True,1.51,412.0,False,2.0,412.0,1.51,412.0,0.8,3806,0.000534,0.473575
42103018720000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",413,CRANE (TX),JUDKINS,GAS,ACTIVE,V,6438.0,2004-02-13,2004-07-01,2021-10-01,203.0,151859.0,4.0,5959.0,1.0,27.0,54.0,21338.0,31269.0,,,3541.0,50.0,CENTRAL BASIN PLATFORM,13252.0,2259.0,1020.0,CENTRAL BASIN PLATFORM,0.0,13.0,81.0,80742.0,18.0,375.0,2653.0,2021-05-17,884.0,50.0,100.0,,5080.882,25480.0,196.816,0.0,500.0,7224.0,9.0,59.0,24.0,1233.0,9.0,7.0,9.0,3019.0,3154.0,0.81,40.3,2004-07-04,1.0,TARGA MIDSTREAM SERVICES LLC,"PLAINS MARKETING, L.P.",212830,135.0,,SAND HILLS,TX,8,PERMIAN BASIN,17.0,USA,,,31.5036524,1253.0,-102.7054174,B21,,P-440,PSL,109289053,2021-12-21,8578.42,0.0,0.0,166856.25,0.0,0.0,2619.42,14997.25,8428.73,166856.25,2469.73,"BLACKBEARD OPERATING, LLC",14997.25,272.0,1382.0,461.0,,,,,,,,,,,,392.0,False,1.99,392.0,False,0.48,392.0,1.99,392.0,0.48,4030,0.005959,0.151859
42103017300000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",261,CRANE (TX),"CLEAR FORK, MID.",GAS,INACTIVE,V,5650.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,2016-07-01,,0.0,0.0,,,,,,,,,,,,,,,,,,,2003-07-09,,"DCP OPERATING COMPANY, LP",EASTEX CRUDE COMPANY,212805,,,MCKEE,TX,8,PERMIAN BASIN,18.0,USA,,,31.3923375,1234.0,-102.6282766,3,,P-440,H&TC RR CO,109289052,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
